Keyword,Timestamp,SourceService,SourceFile,RelativePath,IsGoogleSideRecord,IsDriveRelated,Snippet
bank,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Group Conversation - 2017-12-12T19_35_02Z.html,Takeout/Voice/Calls/Group Conversation - 2017-12-12T19_35_02Z.html,Yes,No,":+18057487772""> Me : Hey Nick and Jim. Regarding the opening offer from Cameron. After reading it, sounds like they transfer $10k to us, which we (Party B) send to the London bank. ""Party A will supply the Bank fee payable to INTER-RADIAN UK LIMITED 40 Trent Gardens Southgate, N14 4QL, London, U.K. in the amount of ten thousand USD ($10,000.00 ) This fee will first be supplied to Party B in the form of a Proof of Funds (POF), or which Party B will forward to INTER-RADIAN UK LIMITED 40 Trent Gardens Southgate, N14 4QL, London, U.K. The fee will be to acquire the financial inst"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2015-12-15T02_49_47Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2015-12-15T02_49_47Z.html,Yes,No,"Dec 14, 2015, 10:02:15 PM Eastern Time : Jackie Anderson : Send me the video again if you. It won't download Dec 14, 2015, 10:08:01 PM Eastern Time : Me : https://goo.gl/photos/Moak2h9eKykhU9yq7 Dec 14, 2015, 10:13:20 PM Eas"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2015-12-15T16_47_29Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2015-12-15T16_47_29Z.html,Yes,No,"ass card for $50 and a 10 class card for $110 plus get 2 free classes to gift. Can you change the picture and the thing that says free classes and stuff to upcoming events? And can we put our logo where the button is to download the app? Dec 15, 2015, 3:38:01 PM Eastern Time : Me : I'll try now. Dec 15, 2015, 3:38:25 PM Eastern Time</abbr"
bank,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2015-12-17T17_08_20Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2015-12-17T17_08_20Z.html,Yes,No,"12-17T13:04:28.011-05:00"">Dec 17, 2015, 1:04:28 PM Eastern Time : Jackie Anderson : I have to confirm my bank for PayPal 😡 Dec 17, 2015, 1:17:10 PM Eastern Time : Jackie Anderson : Ok Jodi Jackie Andrea Kim Kelli Pam Brenda Gale Katherine Done Waiting for Jeff Mecca Melody <b"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2015-12-29T18_08_18Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2015-12-29T18_08_18Z.html,Yes,No,"r class=""dt"" title=""2015-12-29T13:36:17.911-05:00"">Dec 29, 2015, 1:36:17 PM Eastern Time : Me : download that. say ""Okay google. Set a reminder at noon to meet with Keegan at 1pm tomorrow"" Dec 29, 2015, 1:36:37 PM Eastern Time : Jackie Anderson : Can't I put that in my calendar <div class=""messag"
bank,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-01-10T01_20_14Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-01-10T01_20_14Z.html,Yes,No,"5:00"">Jan 9, 2016, 9:05:53 PM Eastern Time : Jackie Anderson : Can you hold until I get home and look at bank Acct. I think yes Labels: Text , Inbox User Deleted: False"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-01-13T16_51_31Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-01-13T16_51_31Z.html,Yes,No,"title=""2016-01-13T13:15:39.566-05:00"">Jan 13, 2016, 1:15:39 PM Eastern Time : Jackie Anderson : I'll download it and we can try tomorrow. Can I send you photos to change on site. The ones uo are really bad and looks unprofessional Labels: Text , Inbox User Deleted: False"
opened,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-01-15T18_13_37Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-01-15T18_13_37Z.html,Yes,No,"harge $50/hour for this type of work and I've worked about 15 on all these extras. ($750 total) I want you to kill it this year and am setting you up the best I can for success... but like you when you first opened, didn't want to charge your friends for yoga... I find myself not wanting to charge you (must be my new loose hips 😉 ) I'm not overcharging you that is for sure. Jan 15, 2016, 2:08:01 PM Eastern Time : Me<"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-01-26T16_55_58Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-01-26T16_55_58Z.html,Yes,No,"title=""2016-01-26T12:07:06.603-05:00"">Jan 26, 2016, 12:07:06 PM Eastern Time : Jackie Anderson : Ok so I download preview your app Jan 26, 2016, 12:07:06 PM Eastern Time : Me : okay that's it Jan 26, 2016, 12:07:17 PM Eastern"
docs.google.com,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-01-27T16_09_15Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-01-27T16_09_15Z.html,Yes,Yes,"title=""2016-01-27T14:38:52.853-05:00"">Jan 27, 2016, 2:38:52 PM Eastern Time : Jackie Anderson : https://docs.google.com/document/d/1kNxroe8JDI0OlRAZDyn8Fezk2yRJWir_WXCFmey1eWo/mobilebasic?pli=1 Jan 27, 2016, 2:39:01 PM Eastern Time : Jackie Anderson : For application and info for teacher training my <abb"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-01-27T16_09_15Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-01-27T16_09_15Z.html,Yes,No,"1:31:02.857-05:00"">Jan 27, 2016, 11:31:02 AM Eastern Time : Jackie Anderson : Can yoh go to App Store to download app how do people get it Jan 27, 2016, 11:31:18 AM Eastern Time : Me : you creating a product for the deposit? Jan 27, 20"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-02-28T17_12_51Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-02-28T17_12_51Z.html,Yes,No,":00"">Feb 28, 2016, 5:28:17 PM Eastern Time : Me : I'll get Android link then people need to download them! Labels: Text , Inbox User Deleted: False"
Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-03-02T13_13_30Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-03-02T13_13_30Z.html,Yes,Yes,"r>: Me : Jackie. I love you. Your life is more important than what you're doing on your phone while you drive. Just breath and drive. Your daughter needs you. This world needs you. Mar 2, 2016, 11:40:24 AM Eastern Time : Jackie Anderson : Thanks Keegan. I'm doing it. Driving bye lol <abbr c"
Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-03-14T19_52_52Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-03-14T19_52_52Z.html,Yes,Yes,"tle=""2016-03-14T15:58:57.835-04:00"">Mar 14, 2016, 3:58:57 PM Eastern Time : Me : 5919 Trailwood Drive Port Orange FL 32129 Mar 14, 2016, 3:59:05 PM Eastern Time : Me : unless you take 95 then it doesn't make sense Mar 1"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-03-17T20_50_31Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-03-17T20_50_31Z.html,Yes,No,"8:16 PM Eastern Time : Me : I'll have to get you the login info. There's an app you can download to manage it. Labels: Text , Inbox User Deleted: False"
bank,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-04-25T18_50_43Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-04-25T18_50_43Z.html,Yes,No,"239;PM Eastern Time : Me : Hey your healcode payment failed again. 9452 is last four. maybe call your bank and let them know? Apr 25, 2016, 2:50:57 PM Eastern Time : Me : Oh it's expired Jan 2016 Apr 25, 2016, 2:51:59"
Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-06-28T21_06_10Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-06-28T21_06_10Z.html,Yes,Yes,"""dt"" title=""2016-06-28T17:06:10.305-04:00"">Jun 28, 2016, 5:06:10 PM Eastern Time : Me : https://drive.google.com/open?id=0B7fwayow2PH_WEI1UFRnUXJUcWs photos from Sunday in Google Drive Kula Yoga folder Labels: Text User Deleted: False"
Google Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-06-28T21_06_10Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-06-28T21_06_10Z.html,Yes,Yes,tern Time : Me : https://drive.google.com/open?id=0B7fwayow2PH_WEI1UFRnUXJUcWs photos from Sunday in Google Drive Kula Yoga folder Labels: Text User Deleted: False
drive.google.com,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-06-28T21_06_10Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-06-28T21_06_10Z.html,Yes,Yes,"""dt"" title=""2016-06-28T17:06:10.305-04:00"">Jun 28, 2016, 5:06:10 PM Eastern Time : Me : https://drive.google.com/open?id=0B7fwayow2PH_WEI1UFRnUXJUcWs photos from Sunday in Google Drive Kula Yoga folder Labels: Text User Deleted: False"
searched,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-07-14T12_12_03Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-07-14T12_12_03Z.html,Yes,No,"39;AM Eastern Time : Me : I clicked that link and there is nothing there. it's not in healcode. I searched all your current product for intro and acro and nothing comes up on the page called that Jul 14, 2016, 8:38:45 AM Eastern Time : Me : https://healcode.com/manager/links/13432 it's not a special class or"
Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-09-07T17_04_14Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-09-07T17_04_14Z.html,Yes,Yes,"541-04:00"">Sep 7, 2016, 2:17:24 PM Eastern Time : Me : Packing my car now. Leaving in 5. 15 min drive Sep 7, 2016, 2:18:52 PM Eastern Time : Jackie Anderson : Ok Sep 7, 2016, 2:18:58 PM Eastern Time : <cite class=""se"
Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-09-30T21_52_35Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-09-30T21_52_35Z.html,Yes,Yes,"""dt"" title=""2016-10-01T00:55:56.421-04:00"">Oct 1, 2016, 12:55:56 AM Eastern Time : Me : https://drive.google.com/open?id=0B7fwayow2PH_N3NlV05PTnF5bUE Oct 1, 2016, 12:56:13 AM Eastern Time : Me : https://drive.google.com/open?id=0B7fwayow2PH_T2c5WXAwdE9iTk0 Labels: <a rel=""t"
drive.google.com,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-09-30T21_52_35Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-09-30T21_52_35Z.html,Yes,Yes,"""dt"" title=""2016-10-01T00:55:56.421-04:00"">Oct 1, 2016, 12:55:56 AM Eastern Time : Me : https://drive.google.com/open?id=0B7fwayow2PH_N3NlV05PTnF5bUE Oct 1, 2016, 12:56:13 AM Eastern Time : Me : https://drive.google.com/open?id=0B7fwayow2PH_T2c5WXAwdE9iTk0 Labels: <a rel=""tag"" href=""h"
Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-10-07T17_58_16Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-10-07T17_58_16Z.html,Yes,Yes,"itle=""2016-10-07T17:00:10.523-04:00"">Oct 7, 2016, 5:00:10 PM Eastern Time : Me : 5919 Trailwood Drive Port Orange Fl 32127 Oct 7, 2016, 5:00:36 PM Eastern Time : Me : Near Spruce Creek and Taylor Oct 7, 2016, 5:00:45"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2016-11-18T14_28_38Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2016-11-18T14_28_38Z.html,Yes,No,"-11-18T10:44:38.989-05:00"">Nov 18, 2016, 10:44:38 AM Eastern Time : Me : I highly recommend you download that and paste your text in there for when you're making edits so if WordPress delete the heal code you'll have it there but then it'll also help you see the code better cuz it color coordinates tags Nov 18, 2016, 11:14:30 AM Eastern Time : <"
HELO,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2017-05-08T17_30_26Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2017-05-08T17_30_26Z.html,Yes,No,"le=""2017-05-08T14:11:07.623-04:00"">May 8, 2017, 2:11:07 PM Eastern Time : Me : I wrote this for HELO: https://m.me/218349855323387 May 8, 2017, 2:27:08 PM Eastern Time : Me : tried you. call me if you need me Labels: Tex"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2017-05-30T14_20_36Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2017-05-30T14_20_36Z.html,Yes,No,"vcard""> Me : Hey are you available to talk about your app for a few min. Apple Dev Review got back to me about an issue. I need you to download the test app on your phone and see the Sign Up button on the schedule and the Buy Now buttons on the Rates page. Apple says they don't work but they might be using an emulator on their computer and not actual phones. not sure May 30, 2017, 10:22:17 AM Eastern Time : <a class=""tel"" href=""t"
bank,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2017-05-31T12_53_15Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2017-05-31T12_53_15Z.html,Yes,No,"31, 2017, 10:47:49 AM Eastern Time : Jackie Anderson : I'm soooo sorry if it caused any issues with bank let me know what I can do May 31, 2017, 10:54:30 AM Eastern Time : Me : It's fine thanks. I'm working on your menu today. It's hiding behind the slider on Android and iOS. Also the apps. I'll"
Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2017-08-23T21_47_25Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2017-08-23T21_47_25Z.html,Yes,Yes,"3T17:55:13.062-04:00"">Aug 23, 2017, 5:55:13 PM Eastern Time : Me : Nm it's too stressful to drive like this :) Aug 23, 2017, 6:01:16 PM Eastern Time : Jackie Anderson : Ok Labels: Text , <a rel=""tag"" href=""http://www.google."
Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jackie Anderson - Text - 2017-09-07T00_04_44Z.html,Takeout/Voice/Calls/Jackie Anderson - Text - 2017-09-07T00_04_44Z.html,Yes,Yes,"ender vcard""> Me : Hi Jackie! My kids are great, just getting over a terrible cold. Fevers and fatigue, then coughing. Now preparing to drive to TN or stay home. Irma looks like a Bitch :) Sep 6, 2017, 8:47:15 PM Eastern Time : Me : I updated the Android app and it update on the Google Play store. For some reason I can't get the Kula logo to up"
download,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jeff Landlord - Text - 2016-02-09T18_46_33Z.html,Takeout/Voice/Calls/Jeff Landlord - Text - 2016-02-09T18_46_33Z.html,Yes,No,"=""dt"" title=""2016-02-09T14:05:44.336-05:00"">Feb 9, 2016, 2:05:44 PM Eastern Time : Me : hmm ok. Download this app: https://goo.gl/SftDT then type roadsidetavern in the email field and skip password. just hit go Feb 9, 2016, 2:06:01 PM Eastern Time : Me : skip meaning leave password field blank"
Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jeff Landlord - Text - 2016-10-08T22_39_41Z.html,Takeout/Voice/Calls/Jeff Landlord - Text - 2016-10-08T22_39_41Z.html,Yes,Yes,"016-10-08T19:14:37.225-04:00"">Oct 8, 2016, 7:14:37 PM Eastern Time : Jeff Landlord : I need to clear the drive way Oct 8, 2016, 7:28:23 PM Eastern Time : Me : Is there power? The house okay? I can help move trees or whatever needs to be done Labels: <a rel=""tag"" href=""http://www.goo"
Drive,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jessica Pearson - Text - 2016-02-23T16_23_29Z.html,Takeout/Voice/Calls/Jessica Pearson - Text - 2016-02-23T16_23_29Z.html,Yes,Yes,", 2016, 11:40:48 AM Eastern Time : Me : Awesome. Perfect timing. I know a great SSD solid state drive solution with awesome support. I have 2-3pm est window today. Feb 23, 2016, 12:00:48 PM Eastern Time : Jessica Pearson : is that something I can run myself if needed? I'm very comfortable with what we currently ha"
searched,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jessica Pearson - Text - 2016-04-26T21_56_29Z.html,Takeout/Voice/Calls/Jessica Pearson - Text - 2016-04-26T21_56_29Z.html,Yes,No,"ss=""dt"" title=""2016-04-26T17:57:04.359-04:00"">Apr 26, 2016, 5:57:04 PM Eastern Time : Me : Just searched ""it works body wraps"" (no quotes) in an incognito tab ☺ and you're #10 Labels: Text User Deleted: False"
presentation,,Unknown,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Voice\Calls\Jessica Pearson - Text - 2016-06-22T19_14_36Z.html,Takeout/Voice/Calls/Jessica Pearson - Text - 2016-06-22T19_14_36Z.html,Yes,Yes,"15:46:00.873-04:00"">Jun 22, 2016, 3:46:00 PM Eastern Time : Me : Also did you get the Party Pad Presentation yet? Jun 22, 2016, 3:46:01 PM Eastern Time : Jessica Pearson : none yet. But thanks for reminding me cause I forgot to check his LOL <abbr class=""dt"" title=""2016-06-22T15:59:07.966-04:0"
